message,tags,created_time,comment_attachment_type,comment_likes
“We ArE tHe PaRtY oF lAw AnD oRdEr” he says as he attempts to violate the constitution and his supporters stage a coup in the capitol,,2021-01-07T14:22:05+0000,,5.0
"We can’t take the abuse, election theft, and double standard from the Left anymore, Mr. President.",,2021-01-06T21:58:05+0000,,7.0
Americans are tired of being pushed around by our government it's time to unite that do something about it but please do it peacefully and legally,,2021-01-06T23:02:22+0000,,4.0
"It isn't the Trump people that are starting this Riot ,  it's somebody that's  acting like they are, it's the Democratic people have hired to start the chaos and blame it on Trump supporters!!!",,2021-01-06T20:19:22+0000,,5.0
"You are the greatest President in my life time, 86 yrs old! The people that disagree  will realize after the libs mess things up and destroy America!",,2021-01-06T22:44:32+0000,,1.0
"Can they not even go into the house and speak their peace??Then why did they travel across the US? To be told to be quiet and take it, again? Really?",,2021-01-06T21:44:42+0000,,4.0
Seems odd that this is “violent” when BLM antifa burned and looted nearly every major us city last year and that was “peaceful”,,2021-01-06T21:33:33+0000,,14.0
"We the people are sick of being lied to, having our votes taken away from us. You have my support Trump,",,2021-01-06T20:58:51+0000,,4.0
"How should we  be sure their are no Democrats, between these people doing this things? ",,2021-01-06T20:35:38+0000,,7.0
So if ur arrested for just attending tell the judge your a Democrat and then nothing will happen to you,,2021-01-06T22:48:28+0000,,5.0
Happy to see you Say GO HOME now Be the Man we ALL who supported you and the hard work you did and ACCEPT Biden is the President Elect even though there were actions that have not been explained completely. A Great Team will REGROUP and Take the Win in 4 years . RESPECT is Earned Not Just Given. Thank You for Serving US and making a Difference. You are an American President who made change happen.,,2021-01-06T22:03:51+0000,,3.0
"It was BLM and ANTIFA people that were in the Capital Chambers.  It was not any of the PEACEFUL TRUMP SUPPPORTERS.  This has to be shown.  We all have seen the same, verified thugs at each of the BLM and ANTIFA riots.",,2021-01-07T17:30:59+0000,,2.0
A LOT of damage has been caused yesterday. The Republican Party will now struggle to reestablish credibility. Mr Trump you need to leave the Whitehouse immediately with any shred of dignity you have left in tatters!,,2021-01-07T19:41:43+0000,,4.0
"When legislators and the supreme court refuse to do their job, the American people have a responsibility to enforce the constitution.",,2021-01-06T21:00:13+0000,,3.0
"99% or better in Dc are peaceful whomever the 1% is I would be  curious to see if it’s true trump supporters or paid plants dressed as trump  supporters. They( the left, antifia) threatened this before. But Biden on tv calling the whole group mobs a disgrace a attack on our democracy  and more but the people whom burnt down innocent peoples businesses, cars, homes, physical attacks were all peaceful protestors ! Sick of the hypocrisy",,2021-01-06T21:13:04+0000,,4.0
When our government continues to allow illegal stuff to go on with our elections....what else are we supposed to do???? We the American people have to start fighting back.,,2021-01-06T21:39:01+0000,,3.0
"From what I've read, Antifa & BLM planned to be there pretending to be patriots. The criminals WANT the chaos to make conservatives look bad.",,2021-01-06T20:19:30+0000,,8.0
"PUT THIS ON TWITTER TOO, please.  tell them that you do not support this!  there should be no violence of any kind and no destruction.  OBEY the law!   Be peaceful and do what the police officers tell you without push back!",,2021-01-06T20:41:28+0000,,5.0
We are peaceful we are just sick of liberals.,,2021-01-06T21:05:53+0000,,11.0
"Real Americans are tired of the corrupt people in power stealing our country. Let’s not forget The Declaration of Independence says “whenever any form of government becomes destructive of these ends, it is the right of the people to alter or to abolish it, and to institute a new government, laying its foundation on such principles, and organizing its powers in such form, as to them shall seem most likely to effect their safety and happiness.” This country was formed with the people in power.",,2021-01-06T23:52:17+0000,,4.0
those left wingers just cut parler off ! cant get in it at all   DT says that he will be creating his own platform soon ,,2021-01-09T02:42:43+0000,,0.0
The swamp is enormous and is reuniting. Stand strong... you have red  white and blue behind you and there is nothing more powerful than that! 🇺🇲💪,,2021-01-08T12:06:16+0000,,5.0
The people will create a Civil War if you do not call Martial law. This corruption has got to end. One way or another.  ,,2021-01-06T20:34:42+0000,,6.0
"Trump we are all for you. But we the people are sick of the Dems. Had enough. Taking our country back. It will only get worse when Biden, Harris and Pelosi are there. I think your chance of getting re elected is gone. But we thank you for bringing forward all the bull that the government has done. You need to get everything out in the open so the people can see what evil has been going on. Stay safe Sir and protect your beautiful family.",,2021-01-06T20:26:12+0000,,5.0
Y'all knew this would happen!! Why weren't the voting laws fixed during the 4 years you were in office??? I love you Sir but y'all have failed the people by allowing this election to be stolen from us!! My husband and I are so angry because y'all allowed this to slide by because you thought it wouldn't matter since you would win SO BIG!!! SIR IT DID NOT HAPPEN!! NOW WE'RE STUCK WITH THE DEMS FOR 4 YEARS AND GOD ONLY KNOWS HOW MUCH LONGER!,,2021-01-07T00:19:53+0000,,3.0
"Mr. President, this is not your patriots causing the trouble. We know AntiFa has infiltrated these groups to create chaos, divide us and get the media focus on patriots rather than the issue at hand...a stolen election through such blatant fraud, the majority of the country will not tolerate. ",,2021-01-06T21:09:42+0000,,5.0
This is EXACTLY what you have encouraged. Don't act like you haven't called for this disrespect of our country!!! Wolf in sheeps clothing. I am ready for change. This is a sad day for our country.,,2021-01-06T20:48:54+0000,,4.0
"All I have to say is lets see how many Sleepy Joe Bidenists are still happy to have him and his communist loving vice president in 4 years if it takes that long for them to again involve the USA in never ending wars, raising our taxes as Sleepy Joe said he would during his almost non-existant campaign, raising the price of gasoline so that we wont be able to afford it. After we get flooded by all the illegals that will pour into our country, get free welfare, health insurance, housing, and education that we as American citizens will pay for with higher taxes and still have to pay our way for housing, education, health insurance, and anything else that the democrats can stick to us. I'm not saying that I agreed with everything that Trump has done, but he did fulfill his promises. Let's see how well Sleepy Joe keeps his by making it impossible for the American people to get ahead and keep their head above water while the Illegals have everything handed to them as if they really matter",,2021-01-07T04:55:46+0000,,5.0
Any chance they were antifa that infiltrated?  So uncharacteristic of Trump supporters ,,2021-01-06T22:31:01+0000,,5.0
"Sorry, Mr. President but your response is not strong enough. Tell them to leave the Capitol grounds and respect the exclusion area set up by the local law enforcement. Do better!",,2021-01-06T21:06:52+0000,,5.0
